eri12.eri.nau.edu	01:35 pm  Wednesday January 4, 2006	Festuca arizonica
blm-92-254.blm.gov	10:50 am  Friday April 20, 2007	
blm-92-254.blm.gov	10:52 am  Friday April 20, 2007	
blm-92-254.blm.gov	10:53 am  Friday April 20, 2007	
blm-92-254.blm.gov	10:53 am  Friday April 20, 2007	
za6078817.ip.fs.fed.us	11:29 am  Saturday April 21, 2007	
za6078817.ip.fs.fed.us	11:34 am  Saturday April 21, 2007	Ceanothus sanguineus
74-38-12-119.dsl1.pco.ca.frontiernet.net	06:24 pm  Saturday April 21, 2007	
rdbck-3605.wasilla.mtaonline.net	05:18 pm  Sunday April 22, 2007	
rdbck-3605.wasilla.mtaonline.net	05:25 pm  Sunday April 22, 2007	
rdbck-3605.wasilla.mtaonline.net	05:26 pm  Sunday April 22, 2007	Ceanothus sanguineus
207.246.9.100	06:20 pm  Monday April 23, 2007	
142.25.26.82	11:47 am  Thursday April 26, 2007	
dhcp-67-158-40-207.bhfc.net	08:28 pm  Wednesday May 2, 2007	
za60329b2.ip.fs.fed.us	08:57 am  Tuesday May 8, 2007	fire weed
za6057c64.ip.fs.fed.us	01:15 pm  Wednesday May 9, 2007	ceanothus intergerrimus
69-51-91-212.hln.centric.net	12:14 pm  Monday May 14, 2007	
za606148f.ip.fs.fed.us	08:36 am  Monday June 4, 2007	
za606148f.ip.fs.fed.us	08:37 am  Monday June 4, 2007	Arctostaphylos patula
za606148f.ip.fs.fed.us	08:58 am  Monday June 4, 2007	
za606148f.ip.fs.fed.us	08:58 am  Monday June 4, 2007	arctostaphylos patula
za606148f.ip.fs.fed.us	09:20 am  Monday June 4, 2007	arctostaphlos patula
za606148f.ip.fs.fed.us	09:24 am  Monday June 4, 2007	arctostaphylos patula
r74-193-117-150.suspcmta01.slsptx.tl.dh.suddenlink.net	09:33 am  Tuesday June 5, 2007	
za6060eb8.ip.fs.fed.us	04:39 pm  Thursday June 7, 2007	 p
c-75-67-181-66.hsd1.ma.comcast.net	06:03 pm  Friday June 8, 2007	
ws13-6.campbell.army.mil	11:46 am  Thursday June 21, 2007	gbr
za606148f.ip.fs.fed.us	04:08 pm  Thursday June 28, 2007	arctostaphylos patuls
za606148f.ip.fs.fed.us	04:19 pm  Thursday June 28, 2007	arctostaphylos patula
za606148f.ip.fs.fed.us	04:21 pm  Thursday June 28, 2007	arctostaphylos patula
za606148f.ip.fs.fed.us	04:41 pm  Thursday June 28, 2007	
129.101.156.201	12:33 pm  Monday July 9, 2007	
129.101.156.201	12:34 pm  Monday July 9, 2007	
za60614d2.ip.fs.fed.us	09:48 am  Monday July 16, 2007	festuca idahoensis
za6060eca.ip.fs.fed.us	05:39 pm  Friday July 20, 2007	Purshia tridentata
dhcp-67-158-40-250.bhfc.net	04:35 pm  Wednesday July 25, 2007	
za605a4b5.ip.fs.fed.us	11:20 am  Thursday August 2, 2007	
za60551bf.ip.fs.fed.us	09:03 am  Tuesday August 28, 2007	
za6061471.ip.fs.fed.us	09:43 am  Tuesday August 28, 2007	
166.6.20.39	01:23 pm  Tuesday September 11, 2007	cyniothus
166.6.20.226	02:31 pm  Tuesday September 11, 2007	
143.79.13.6	12:49 pm  Monday September 24, 2007	
12.213.224.37	02:02 pm  Sunday September 30, 2007	
za60296d3.ip.fs.fed.us	09:16 am  Friday October 12, 2007	
24-119-3-207.cpe.cableone.net	07:20 am  Thursday November 1, 2007	
za6061427.ip.fs.fed.us	10:45 am  Monday November 5, 2007	
142.29.3.174	02:05 pm  Monday December 10, 2007	Hesperostipa spartea
za6072fe4.ip.fs.fed.us	11:48 am  Friday December 14, 2007	
za602bfdd.ip.fs.fed.us	01:45 pm  Friday January 11, 2008	
za602bfdd.ip.fs.fed.us	01:47 pm  Friday January 11, 2008	
68.177.59.66	10:45 pm  Thursday February 7, 2008	
za6058c1b.ip.fs.fed.us	11:45 am  Friday March 7, 2008	
24-72-220-132.cm-dynip.usadig.com	03:50 pm  Saturday March 8, 2008	
za6076b82.ip.fs.fed.us	06:15 am  Monday March 10, 2008	
za6069f6b.ip.fs.fed.us	10:04 am  Tuesday March 11, 2008	
za6069f6b.ip.fs.fed.us	10:06 am  Tuesday March 11, 2008	
za6076b82.ip.fs.fed.us	12:26 pm  Tuesday March 18, 2008	
za6076b82.ip.fs.fed.us	12:34 pm  Tuesday March 18, 2008	
za6076b95.ip.fs.fed.us	02:22 pm  Friday March 21, 2008	
za6056bc5.ip.fs.fed.us	10:53 am  Monday March 24, 2008	
za6056bc5.ip.fs.fed.us	10:54 am  Monday March 24, 2008	musk thistle
za6063764.ip.fs.fed.us	02:30 pm  Wednesday March 26, 2008	
za6056bc5.ip.fs.fed.us	12:45 pm  Thursday March 27, 2008	musk thistle
za6056bc5.ip.fs.fed.us	11:09 am  Friday March 28, 2008	
c-68-35-80-115.hsd1.nm.comcast.net	06:50 pm  Monday March 31, 2008	
c-68-35-80-115.hsd1.nm.comcast.net	06:52 pm  Monday March 31, 2008	
c-68-35-80-115.hsd1.nm.comcast.net	06:53 pm  Monday March 31, 2008	
24-72-220-132.cm-dynip.usadig.com	06:56 pm  Tuesday April 1, 2008	
c-68-35-80-115.hsd1.nm.comcast.net	08:14 pm  Tuesday April 1, 2008	
c-76-18-71-42.hsd1.nm.comcast.net	07:47 pm  Wednesday April 2, 2008	
c-68-35-80-115.hsd1.nm.comcast.net	02:58 am  Thursday April 3, 2008	
c-68-35-80-115.hsd1.nm.comcast.net	03:04 am  Thursday April 3, 2008	
24-72-220-132.cm-dynip.usadig.com	03:45 pm  Thursday April 3, 2008	
75-106-229-55.cust.wildblue.net	10:46 am  Friday April 4, 2008	
75-106-229-55.cust.wildblue.net	10:46 am  Friday April 4, 2008	knapweed
75-106-229-55.cust.wildblue.net	10:47 am  Friday April 4, 2008	knapweed
75-106-229-55.cust.wildblue.net	10:47 am  Friday April 4, 2008	
75-106-229-55.cust.wildblue.net	12:39 pm  Friday April 4, 2008	
75-106-229-55.cust.wildblue.net	12:55 pm  Friday April 4, 2008	Physocarpus opulifolius
za6056b99.ip.fs.fed.us	04:04 pm  Sunday April 6, 2008	
143.120.59.45	04:47 am  Monday April 7, 2008	kocia
239.sub-75-202-43.myvzw.com	10:27 am  Monday April 7, 2008	Lyonia ferrugenea
c-68-35-80-115.hsd1.nm.comcast.net	07:21 pm  Monday April 7, 2008	
c-68-35-80-115.hsd1.nm.comcast.net	07:21 pm  Monday April 7, 2008	
za6063764.ip.fs.fed.us	03:51 pm  Tuesday April 8, 2008	
12.213.224.38	07:40 pm  Tuesday April 8, 2008	
za6063764.ip.fs.fed.us	11:34 am  Wednesday April 9, 2008	
za6063764.ip.fs.fed.us	11:37 am  Wednesday April 9, 2008	
za6063764.ip.fs.fed.us	12:06 pm  Wednesday April 9, 2008	
za6063764.ip.fs.fed.us	12:07 pm  Wednesday April 9, 2008	
za6063764.ip.fs.fed.us	12:12 pm  Wednesday April 9, 2008	
host-69-144-226-107.bfl-wy.client.bresnan.net	08:37 am  Thursday April 10, 2008	
host-69-144-226-107.bfl-wy.client.bresnan.net	08:39 am  Thursday April 10, 2008	
host-69-144-226-107.bfl-wy.client.bresnan.net	09:10 am  Thursday April 10, 2008	
host-69-144-226-107.bfl-wy.client.bresnan.net	09:36 am  Thursday April 10, 2008	
host-69-144-226-107.bfl-wy.client.bresnan.net	09:40 am  Thursday April 10, 2008	
host-69-144-226-107.bfl-wy.client.bresnan.net	09:41 am  Thursday April 10, 2008	
host-69-144-226-107.bfl-wy.client.bresnan.net	09:57 am  Thursday April 10, 2008	
za607a45e.ip.fs.fed.us	12:27 pm  Friday April 11, 2008	
za6063764.ip.fs.fed.us	04:28 pm  Friday April 11, 2008	
za6063764.ip.fs.fed.us	04:56 pm  Friday April 11, 2008	
96-140.trans.uaf.edu	08:05 pm  Saturday April 12, 2008	
adsl-70-224-69-182.dsl.sbndin.ameritech.net	05:59 pm  Sunday April 13, 2008	
adsl-70-224-69-182.dsl.sbndin.ameritech.net	06:01 pm  Sunday April 13, 2008	
adsl-70-224-69-182.dsl.sbndin.ameritech.net	06:02 pm  Sunday April 13, 2008	
adsl-70-224-69-182.dsl.sbndin.ameritech.net	06:03 pm  Sunday April 13, 2008	
za6078c2f.ip.fs.fed.us	02:27 pm  Monday April 14, 2008	
za6078c2f.ip.fs.fed.us	02:35 pm  Monday April 14, 2008	
za6078c2f.ip.fs.fed.us	02:49 pm  Monday April 14, 2008	Physocarpus malvaceus
za6078c2f.ip.fs.fed.us	09:12 am  Tuesday April 15, 2008	
za6078c2f.ip.fs.fed.us	09:14 am  Tuesday April 15, 2008	
za6078c2f.ip.fs.fed.us	09:20 am  Tuesday April 15, 2008	
za6078c2f.ip.fs.fed.us	09:22 am  Tuesday April 15, 2008	
za6078c2f.ip.fs.fed.us	09:51 am  Tuesday April 15, 2008	symphoricarpos albus
za6078c2f.ip.fs.fed.us	10:02 am  Tuesday April 15, 2008	Pteridium aquilinum
za6078c2f.ip.fs.fed.us	10:19 am  Tuesday April 15, 2008	
za6078c2f.ip.fs.fed.us	10:20 am  Tuesday April 15, 2008	
75-106-240-66.cust.wildblue.net	01:40 pm  Tuesday April 15, 2008	
71-33-116-18.spkn.qwest.net	04:38 pm  Tuesday April 15, 2008	
71-33-116-18.spkn.qwest.net	04:41 pm  Tuesday April 15, 2008	
71-33-116-18.spkn.qwest.net	04:45 pm  Tuesday April 15, 2008	
71-33-116-18.spkn.qwest.net	04:50 pm  Tuesday April 15, 2008	
71-33-116-18.spkn.qwest.net	04:53 pm  Tuesday April 15, 2008	
za6078c2f.ip.fs.fed.us	06:47 am  Wednesday April 16, 2008	Bracken Fern
za6078c2f.ip.fs.fed.us	07:05 am  Wednesday April 16, 2008	
za607a45e.ip.fs.fed.us	08:53 am  Wednesday April 16, 2008	
t265r4s3.pnc.edu	12:56 pm  Wednesday April 16, 2008	
t265r4s3.pnc.edu	01:09 pm  Wednesday April 16, 2008	
t265r4s3.pnc.edu	01:12 pm  Wednesday April 16, 2008	
t265r4s3.pnc.edu	01:15 pm  Wednesday April 16, 2008	
blm-94-254.blm.gov	09:55 pm  Wednesday April 16, 2008	Calamagrostis canadensis
za6076b95.ip.fs.fed.us	06:27 pm  Thursday April 17, 2008	
za6076b95.ip.fs.fed.us	06:32 pm  Thursday April 17, 2008	
za6076b95.ip.fs.fed.us	06:33 pm  Thursday April 17, 2008	
68-187-139-76.dhcp.eucl.wi.charter.com	08:43 pm  Friday April 18, 2008	
68-187-139-76.dhcp.eucl.wi.charter.com	08:45 pm  Friday April 18, 2008	
75-148-86-121-oregon.hfc.comcastbusiness.net	03:03 am  Sunday April 20, 2008	
146.186.173.177	07:54 am  Tuesday April 22, 2008	
za60359f0.ip.fs.fed.us	12:44 pm  Thursday May 1, 2008	
za60359f0.ip.fs.fed.us	12:44 pm  Thursday May 1, 2008	Kentucky bluegrass
za60359f0.ip.fs.fed.us	12:45 pm  Thursday May 1, 2008	Kentucky bluegrass
za6071d67.ip.fs.fed.us	10:12 am  Friday May 16, 2008	
75-93-67-224.bnd.clearwire-dns.net	10:19 am  Monday May 19, 2008	
blm-92-254.blm.gov	07:57 am  Thursday May 22, 2008	
blm-92-254.blm.gov	08:02 am  Thursday May 22, 2008	sheperdia argentea
dd.fws.gov	08:01 am  Thursday June 26, 2008	
adsl-76-241-31-83.dsl.skt2ca.sbcglobal.net	03:51 pm  Monday June 30, 2008	
adsl-99-5-97-122.dsl.pltn13.sbcglobal.net	01:42 pm  Friday August 8, 2008	Nasella
96.18.16.5	03:31 am  Tuesday August 12, 2008	
blm-92-254.blm.gov	09:16 am  Tuesday August 19, 2008	
z166665-50.ip.fs.fed.us	04:59 pm  Thursday August 21, 2008	Calamagrostis rubescens
cpe-76-178-163-23.natnow.res.rr.com	02:37 pm  Sunday August 24, 2008	
z166614-142.ip.fs.fed.us	03:18 pm  Thursday September 4, 2008	
z166614-142.ip.fs.fed.us	03:18 pm  Thursday September 4, 2008	PUTR
129.101.41.140	11:34 am  Tuesday September 16, 2008	
76.178.169.239	09:58 pm  Thursday September 18, 2008	
z166530-226.ip.fs.fed.us	01:45 pm  Thursday October 2, 2008	
z166530-226.ip.fs.fed.us	01:47 pm  Thursday October 2, 2008	PUTR
z166530-207.ip.fs.fed.us	01:57 pm  Thursday October 2, 2008	
z166530-226.ip.fs.fed.us	02:14 pm  Thursday October 2, 2008	ceanothus velutinus
162.42.70.166	01:34 pm  Wednesday October 15, 2008	
12-214-245-179.client.mchsi.com	06:46 pm  Sunday October 19, 2008	
129.101.48.234	02:43 pm  Tuesday October 21, 2008	
z166729-13.ip.fs.fed.us	02:14 pm  Thursday October 30, 2008	carex
nasa23.for.uidaho.edu	11:02 am  Friday October 31, 2008	
129.101.58.242	12:01 pm  Friday October 31, 2008	
71-32-208-217.hlna.qwest.net	09:40 pm  Sunday November 9, 2008	Pinus ponderosa
nasa17.for.uidaho.edu	11:46 am  Friday November 14, 2008	
nasa17.for.uidaho.edu	11:47 am  Friday November 14, 2008	
nasa17.for.uidaho.edu	11:47 am  Friday November 14, 2008	
lib-044.labs.uidaho.edu	08:13 pm  Sunday November 16, 2008	lupine
lib-044.labs.uidaho.edu	08:15 pm  Sunday November 16, 2008	idaho fescue
lib-044.labs.uidaho.edu	08:17 pm  Sunday November 16, 2008	balsamroot
nasa23.for.uidaho.edu	03:13 pm  Wednesday November 19, 2008	Lupine
nasa23.for.uidaho.edu	03:15 pm  Wednesday November 19, 2008	Arrowleaf Balsamroot
nasa23.for.uidaho.edu	03:16 pm  Wednesday November 19, 2008	Idaho Fescue
nasa23.for.uidaho.edu	03:30 pm  Wednesday November 19, 2008	Mullein
mcc214-17.labs.uidaho.edu	03:50 pm  Wednesday November 19, 2008	calamagrostis rubescens, fragaria, epilobium angustifolium, lupinus
mcc214-17.labs.uidaho.edu	03:52 pm  Wednesday November 19, 2008	Calamagrostis rubescens
mcc214-17.labs.uidaho.edu	03:54 pm  Wednesday November 19, 2008	fragaria vesca
mcc214-17.labs.uidaho.edu	03:56 pm  Wednesday November 19, 2008	epilobium anagallidifolium
mcc214-17.labs.uidaho.edu	03:57 pm  Wednesday November 19, 2008	epilobium anagallidifolium
mcc214-18.labs.uidaho.edu	03:58 pm  Wednesday November 19, 2008	Calamagrostis rubescens
mcc214-17.labs.uidaho.edu	03:59 pm  Wednesday November 19, 2008	fragaria vesca
mcc214-17.labs.uidaho.edu	04:01 pm  Wednesday November 19, 2008	lupinus albus
nasa12.for.uidaho.edu	04:13 pm  Wednesday November 19, 2008	
portal-a.idahopower.com	10:16 am  Sunday November 23, 2008	lupinus affinus
portal-a.idahopower.com	12:17 pm  Sunday November 23, 2008	festuca idahoensis
portal-a.idahopower.com	12:19 pm  Sunday November 23, 2008	arnica cordifolia
portal-a.idahopower.com	12:21 pm  Sunday November 23, 2008	salix scouleriana
portal-a.idahopower.com	12:23 pm  Sunday November 23, 2008	elymus glaucus
portal-a.idahopower.com	12:25 pm  Sunday November 23, 2008	
portal-a.idahopower.com	12:28 pm  Sunday November 23, 2008	rosa woodsii
portal-a.idahopower.com	12:29 pm  Sunday November 23, 2008	rosa woodsii
76.178.170.189	09:41 am  Tuesday November 25, 2008	Bromus tectorum L.
76.178.170.189	11:02 am  Tuesday November 25, 2008	Downy Brome, Festuce idahoensis elmer, Broms arginatus nees ex steud, phalaris arundinacea
lib-026.labs.uidaho.edu	03:51 pm  Tuesday November 25, 2008	CARU
lib-026.labs.uidaho.edu	03:59 pm  Tuesday November 25, 2008	caru
lib-026.labs.uidaho.edu	04:00 pm  Tuesday November 25, 2008	CARU
lib-026.labs.uidaho.edu	04:14 pm  Tuesday November 25, 2008	CARU
lib-026.labs.uidaho.edu	04:23 pm  Tuesday November 25, 2008	Carex geyeri
lib-026.labs.uidaho.edu	04:29 pm  Tuesday November 25, 2008	Calamagrostis rubescens
lib-026.labs.uidaho.edu	04:37 pm  Tuesday November 25, 2008	rosa arcicularis
lib-026.labs.uidaho.edu	04:45 pm  Tuesday November 25, 2008	Fragaria vesca
lib-026.labs.uidaho.edu	04:46 pm  Tuesday November 25, 2008	Fragaria vesca
lib-026.labs.uidaho.edu	04:48 pm  Tuesday November 25, 2008	Fragaria vesca
129.101.83.189	02:57 pm  Monday December 1, 2008	
76.178.168.167	07:41 pm  Monday December 1, 2008	
76.178.168.167	09:09 pm  Monday December 1, 2008	
76.178.160.199	09:44 am  Tuesday December 2, 2008	
76.178.160.199	09:46 am  Tuesday December 2, 2008	Holodiscus discolor
76.178.160.199	09:53 am  Tuesday December 2, 2008	Trifolium longipes
tlc47.labs.uidaho.edu	12:23 pm  Tuesday December 2, 2008	
tlc47.labs.uidaho.edu	12:26 pm  Tuesday December 2, 2008	Bromus marginatus
76.178.145.193	02:31 pm  Tuesday December 2, 2008	
nasa18.for.uidaho.edu	04:12 pm  Tuesday December 2, 2008	
lib-059.labs.uidaho.edu	04:45 pm  Tuesday December 2, 2008	Achillea millefolium
lib-059.labs.uidaho.edu	04:47 pm  Tuesday December 2, 2008	Pinus contorta
nasa07.for.uidaho.edu	04:48 pm  Tuesday December 2, 2008	holidiscus discolor
nasa07.for.uidaho.edu	04:51 pm  Tuesday December 2, 2008	
nasa07.for.uidaho.edu	04:55 pm  Tuesday December 2, 2008	
nasa07.for.uidaho.edu	04:55 pm  Tuesday December 2, 2008	symphoricarpos albus
nasa18.for.uidaho.edu	04:59 pm  Tuesday December 2, 2008	Symphoricarpos albus
nasa20.for.uidaho.edu	05:19 pm  Tuesday December 2, 2008	calamagrostis rubescens
76.178.170.189	05:27 pm  Tuesday December 2, 2008	
76.178.170.189	05:29 pm  Tuesday December 2, 2008	
76.178.170.189	05:29 pm  Tuesday December 2, 2008	
nasa07.for.uidaho.edu	05:29 pm  Tuesday December 2, 2008	
nasa07.for.uidaho.edu	05:30 pm  Tuesday December 2, 2008	
lib-056.labs.uidaho.edu	05:39 pm  Tuesday December 2, 2008	
76.178.170.189	05:47 pm  Tuesday December 2, 2008	
lib-056.labs.uidaho.edu	06:02 pm  Tuesday December 2, 2008	snoberru
lib-056.labs.uidaho.edu	06:04 pm  Tuesday December 2, 2008	Pseudotsuga menziesii
nasa18.for.uidaho.edu	06:08 pm  Tuesday December 2, 2008	
76.178.170.189	06:12 pm  Tuesday December 2, 2008	Phalaris arundinacea
76.178.170.189	06:20 pm  Tuesday December 2, 2008	Festuca idahoensis
lib-056.labs.uidaho.edu	06:26 pm  Tuesday December 2, 2008	Pinus Ponderosa
lib-056.labs.uidaho.edu	06:30 pm  Tuesday December 2, 2008	Symphoricarpos albus
lib-056.labs.uidaho.edu	06:35 pm  Tuesday December 2, 2008	
lib-056.labs.uidaho.edu	06:35 pm  Tuesday December 2, 2008	Symphoricarpos albus
lib-056.labs.uidaho.edu	06:41 pm  Tuesday December 2, 2008	Physocarpus malvaceus
sub40-35.labs.uidaho.edu	06:46 pm  Tuesday December 2, 2008	
sub40-35.labs.uidaho.edu	06:51 pm  Tuesday December 2, 2008	
sub40-35.labs.uidaho.edu	07:02 pm  Tuesday December 2, 2008	Tanacetum vulgare
lib-056.labs.uidaho.edu	07:27 pm  Tuesday December 2, 2008	Symphoricarpos albus
lib-056.labs.uidaho.edu	07:30 pm  Tuesday December 2, 2008	Symphoricarpos albus
lib-056.labs.uidaho.edu	07:46 pm  Tuesday December 2, 2008	Physocarpus malvaceus
lib-056.labs.uidaho.edu	08:05 pm  Tuesday December 2, 2008	Stellaria media
lib-056.labs.uidaho.edu	08:09 pm  Tuesday December 2, 2008	Stellaria media
lib-056.labs.uidaho.edu	08:28 pm  Tuesday December 2, 2008	Verbascum thapsus
76.178.168.167	08:44 pm  Tuesday December 2, 2008	Buckbrush
lib-056.labs.uidaho.edu	08:48 pm  Tuesday December 2, 2008	Chamerion angustifolium
lib-056.labs.uidaho.edu	08:49 pm  Tuesday December 2, 2008	Chamerion angustifolium
76.178.168.167	08:54 pm  Tuesday December 2, 2008	Buckbrush
76.178.168.167	08:54 pm  Tuesday December 2, 2008	Buckbrush
76.178.168.167	09:04 pm  Tuesday December 2, 2008	Dogwood
lib-059.labs.uidaho.edu	09:16 pm  Tuesday December 2, 2008	pinus contorta
76.178.168.167	09:28 pm  Tuesday December 2, 2008	Buckbrush
76.178.145.193	11:49 pm  Tuesday December 2, 2008	
sub40a-06.labs.uidaho.edu	02:17 pm  Friday December 5, 2008	Artemisia tridentata
sub40a-06.labs.uidaho.edu	02:23 pm  Friday December 5, 2008	Balsamorhiza sagittata
76.178.160.199	10:35 pm  Sunday December 7, 2008	
76.178.160.199	04:52 am  Monday December 8, 2008	Trifolium longipes
76.178.160.199	04:56 am  Monday December 8, 2008	Trifolium longipes
76.178.160.199	04:56 am  Monday December 8, 2008	Trifolium longipes
76.178.160.199	04:59 am  Monday December 8, 2008	Trifolium longipes
76.178.160.199	05:08 am  Monday December 8, 2008	Symphoricarpos albus
76.178.160.199	05:18 am  Monday December 8, 2008	Fragaria vesca
76.178.160.199	05:18 am  Monday December 8, 2008	Fragaria vesca
76.178.160.199	05:19 am  Monday December 8, 2008	Fragaria vesca
76.178.160.199	05:27 am  Monday December 8, 2008	
virt4244.virtual.state.nv.us	09:10 am  Tuesday January 6, 2009	
71-223-250-144.phnx.qwest.net	02:16 pm  Tuesday January 6, 2009	
z166620-98.ip.fs.fed.us	05:08 pm  Friday February 27, 2009	bitterbrush
118.172.29.65.adsl.dynamic.totbb.net	05:13 am  Saturday February 28, 2009	
161.217.115.73	12:47 pm  Wednesday March 25, 2009	Festuca idahoensis
161.217.115.73	12:55 pm  Wednesday March 25, 2009	feid
71-35-246-8.slkc.qwest.net	09:43 am  Saturday March 28, 2009	
71-35-246-8.slkc.qwest.net	09:45 am  Saturday March 28, 2009	
71-35-246-8.slkc.qwest.net	11:29 am  Sunday March 29, 2009	
71-35-246-8.slkc.qwest.net	11:38 am  Sunday March 29, 2009	
71-35-246-8.slkc.qwest.net	11:38 am  Sunday March 29, 2009	
71-35-246-8.slkc.qwest.net	11:38 am  Sunday March 29, 2009	
199.131.21.250	08:20 am  Tuesday March 31, 2009	
z166564-29.ip.fs.fed.us	11:37 am  Tuesday March 31, 2009	
z166564-29.ip.fs.fed.us	09:50 am  Wednesday April 1, 2009	
z166564-29.ip.fs.fed.us	10:02 am  Wednesday April 1, 2009	
z166564-29.ip.fs.fed.us	10:03 am  Wednesday April 1, 2009	
z166564-29.ip.fs.fed.us	10:06 am  Wednesday April 1, 2009	
z166564-29.ip.fs.fed.us	10:31 am  Wednesday April 1, 2009	
z166564-29.ip.fs.fed.us	10:34 am  Wednesday April 1, 2009	Ceanothus pinetorum
137.150.44.178	10:06 am  Saturday April 11, 2009	
137.150.44.178	10:08 am  Saturday April 11, 2009	Festuca idahoensis
69-155-252-210.ded.swbell.net	08:25 pm  Tuesday April 14, 2009	
74-38-35-26.dr01.mccl.id.frontiernet.net	10:33 pm  Saturday April 18, 2009	
207-118-74-171.dyn.centurytel.net	08:49 pm  Sunday April 19, 2009	
mcc214-19.labs.uidaho.edu	12:18 pm  Monday April 20, 2009	
z1664219-27.ip.fs.fed.us	06:01 pm  Monday April 20, 2009	
49.sub-75-210-180.myvzw.com	10:17 pm  Tuesday April 21, 2009	
49.sub-75-210-180.myvzw.com	10:26 pm  Tuesday April 21, 2009	
49.sub-75-210-180.myvzw.com	10:27 pm  Tuesday April 21, 2009	
49.sub-75-210-180.myvzw.com	10:41 pm  Tuesday April 21, 2009	
49.sub-75-210-180.myvzw.com	10:43 pm  Tuesday April 21, 2009	
netscreen.ebparks.org	02:04 pm  Monday May 4, 2009	
z1662161-96.ip.fs.fed.us	02:20 pm  Tuesday June 2, 2009	vaccinium caespitosum
z1662161-96.ip.fs.fed.us	02:21 pm  Tuesday June 2, 2009	
142.24.169.207	03:15 pm  Wednesday June 3, 2009	
z199131143-184.ip.fs.fed.us	11:37 am  Monday June 8, 2009	
84.88.104.1	00:25 am  Monday June 22, 2009	
83.247.136.65	00:12 am  Monday July 6, 2009	
dhcp-149-77.pfc.forestry.ca	02:54 pm  Tuesday July 7, 2009	
z166243-5.ip.fs.fed.us	09:33 am  Thursday July 9, 2009	
